x,y,threat
0.2,1,4.03881
0.3,1,4.17331
0.4,1,4.2708
0.5,1,4.32251
0.6,1,4.32487
0.7,1,4.28107
0.8,1,4.20105
0.9,1,4.09995
1,1,3.99553
1.1,1,3.90531
1.2,1,3.84422
1.3,1,3.82309
1.4,1,3.84816
1.5,1,3.92121
1.6,1,4.03998
1.7,1,4.19875
1.8,1,4.38881
1.9,1,4.59909
2,1,4.81694
2.1,1,5.02919
2.2,1,5.22345
2.3,1,5.38926
2.4,1,5.51908
2.5,1,5.60873
2.6,1,5.65724
2.7,1,5.66624
2.8,1,5.63896
2.9,1,5.57925
3,1,5.49072
3.1,1,5.37632
3.2,1,5.23818
3.3,1,5.07787
3.4,1,4.89673
3.5,1,4.69632
3.6,1,4.47873
3.7,1,4.24672
3.8,1,4.00371
3.9,1,3.75368
4,1,3.50088
4.1,1,3.24965
4.2,1,3.00408
4.3,1,2.76788
4.4,1,2.5442
4.5,1,2.3355
4.6,1,2.14358
4.7,1,1.96953
4.8,1,1.81382
4.9,1,1.67632
5,1,1.55648
-5,1.1,1.01218
-4.9,1.1,1.01488
-4.8,1.1,1.01798
-4.7,1.1,1.02146
-4.6,1.1,1.02531
-4.5,1.1,1.02951
-4.4,1.1,1.03399
-4.3,1.1,1.03871
-4.2,1.1,1.04358
-4.1,1.1,1.04851
-4,1.1,1.05339
-3.9,1.1,1.05813
-3.8,1.1,1.06263
-3.7,1.1,1.06681
-3.6,1.1,1.07062
-3.5,1.1,1.07403
-3.4,1.1,1.07707
-3.3,1.1,1.07981
-3.2,1.1,1.08242
-3.1,1.1,1.08509
-3,1.1,1.08814
-2.9,1.1,1.09195
-2.8,1.1,1.09698
-2.7,1.1,1.1038
-2.6,1.1,1.11306
-2.5,1.1,1.12549
-2.4,1.1,1.1419
-2.3,1.1,1.16317
-2.2,1.1,1.19023
-2.1,1.1,1.22405
-2,1.1,1.26559
-1.9,1.1,1.31581
-1.8,1.1,1.3756
-1.7,1.1,1.44574
-1.6,1.1,1.52689
-1.5,1.1,1.61949
-1.4,1.1,1.72375
-1.3,1.1,1.83958
-1.2,1.1,1.96659
-1.1,1.1,2.10408
-1,1.1,2.25105
-0.9,1.1,2.40631
-0.8,1.1,2.56869
-0.7,1.1,2.73717
-0.6,1.1,2.91123
-0.5,1.1,3.09099
-0.4,1.1,3.2772
-0.3,1.1,3.47092
-0.2,1.1,3.6727
-0.1,1.1,3.88144
0,1.1,4.09305
0.1,1.1,4.29953
0.2,1.1,4.48899
0.3,1.1,4.64696
0.4,1.1,4.75895
0.5,1.1,4.81394
0.6,1.1,4.80756
0.7,1.1,4.74414
0.8,1.1,4.63692
0.9,1.1,4.50627
1,1.1,4.37666
1.1,1.1,4.27309
1.2,1.1,4.21795
1.3,1.1,4.22866
1.4,1.1,4.31626
1.5,1.1,4.48453
1.6,1.1,4.72942
1.7,1.1,5.03884
1.8,1.1,5.39292
1.9,1.1,5.76528
2,1.1,6.12532
2.1,1.1,6.44182
2.2,1.1,6.687
2.3,1.1,6.84045
2.4,1.1,6.89199
2.5,1.1,6.84267
2.6,1.1,6.70375
2.7,1.1,6.4939
2.8,1.1,6.23536
2.9,1.1,5.95008
3,1.1,5.65649
3.1,1.1,5.36763
3.2,1.1,5.09076
3.3,1.1,4.82805
3.4,1.1,4.5781
3.5,1.1,4.33765
3.6,1.1,4.10308
3.7,1.1,3.87151
3.8,1.1,3.64133
3.9,1.1,3.41239
4,1.1,3.18573
4.1,1.1,2.96328
4.2,1.1,2.74744
4.3,1.1,2.54069
4.4,1.1,2.34535
4.5,1.1,2.16332
4.6,1.1,1.99604
4.7,1.1,1.84439
4.8,1.1,1.70875
4.9,1.1,1.58899
5,1.1,1.48461
-5,1.2,1.00787
-4.9,1.2,1.00962
-4.8,1.2,1.01162
-4.7,1.2,1.01387
-4.6,1.2,1.01636
-4.5,1.2,1.01908
-4.4,1.2,1.022
-4.3,1.2,1.02507
-4.2,1.2,1.02824
-4.1,1.2,1.03147
-4,1.2,1.0347
-3.9,1.2,1.03786
-3.8,1.2,1.04092
-3.7,1.2,1.04383
-3.6,1.2,1.04659
-3.5,1.2,1.04922
-3.4,1.2,1.05177
-3.3,1.2,1.05437
-3.2,1.2,1.05717
-3.1,1.2,1.06042
-3,1.2,1.06442
-2.9,1.2,1.06957
-2.8,1.2,1.07636
-2.7,1.2,1.08535
-2.6,1.2,1.09723
-2.5,1.2,1.11275
-2.4,1.2,1.13278
-2.3,1.2,1.15826
-2.2,1.2,1.19019
-2.1,1.2,1.22963
-2,1.2,1.27767
-1.9,1.2,1.33536
-1.8,1.2,1.40373
-1.7,1.2,1.48369
-1.6,1.2,1.57599
-1.5,1.2,1.68116
-1.4,1.2,1.79949
-1.3,1.2,1.9309
-1.2,1.2,2.07499
-1.1,1.2,2.23099
-1,1.2,2.39782
-0.9,1.2,2.57418
-0.8,1.2,2.75878
-0.7,1.2,2.95062
-0.6,1.2,3.14925
-0.5,1.2,3.35502
-0.4,1.2,3.56908
-0.3,1.2,3.79291
-0.2,1.2,4.02735
-0.1,1.2,4.27115
0,1.2,4.51936
0.1,1.2,4.7622
0.2,1.2,4.98506
0.3,1.2,5.1701
0.4,1.2,5.29959
0.5,1.2,5.3601
0.6,1.2,5.34666
0.7,1.2,5.26545
0.8,1.2,5.13426
0.9,1.2,4.98062
1,1.2,4.83818
1.1,1.2,4.74237
1.2,1.2,4.72621
1.3,1.2,4.81677
1.4,1.2,5.03225
1.5,1.2,5.37943
1.6,1.2,5.85144
1.7,1.2,6.42627
1.8,1.2,7.06655
1.9,1.2,7.72174
2,1.2,8.33297
2.1,1.2,8.84035
2.2,1.2,9.19164
2.3,1.2,9.35045
2.4,1.2,9.30204
2.5,1.2,9.05522
2.6,1.2,8.64002
2.7,1.2,8.10149
2.8,1.2,7.49142
2.9,1.2,6.85989
3,1.2,6.24844
3.1,1.2,5.686
3.2,1.2,5.18789
3.3,1.2,4.75746
3.4,1.2,4.38929
3.5,1.2,4.0729
3.6,1.2,3.79616
3.7,1.2,3.54779
3.8,1.2,3.31881
3.9,1.2,3.10305
4,1.2,2.89701
4.1,1.2,2.69929
4.2,1.2,2.51
4.3,1.2,2.33008
4.4,1.2,2.1608
4.5,1.2,2.00343
4.6,1.2,1.85899
4.7,1.2,1.72814
4.8,1.2,1.61113
4.9,1.2,1.50785
5,1.2,1.41784
-5,1.3,1.00495
-4.9,1.3,1.00606
-4.8,1.3,1.00732
-4.7,1.3,1.00874
-4.6,1.3,1.01032
-4.5,1.3,1.01204
-4.4,1.3,1.01389
-4.3,1.3,1.01584
-4.2,1.3,1.01788
-4.1,1.3,1.01997
-4,1.3,1.02208
-3.9,1.3,1.02419
-3.8,1.3,1.02629
-3.7,1.3,1.02837
-3.6,1.3,1.03046
-3.5,1.3,1.03261
-3.4,1.3,1.03491
-3.3,1.3,1.0375
-3.2,1.3,1.04057
-3.1,1.3,1.04438
-3,1.3,1.04925
-2.9,1.3,1.05562
-2.8,1.3,1.06398
-2.7,1.3,1.07496
-2.6,1.3,1.08925
-2.5,1.3,1.10769
-2.4,1.3,1.13118
-2.3,1.3,1.16077
-2.2,1.3,1.19754
-2.1,1.3,1.24266
-2,1.3,1.29733
-1.9,1.3,1.36274
-1.8,1.3,1.44004
-1.7,1.3,1.53025
-1.6,1.3,1.63423
-1.5,1.3,1.75262
-1.4,1.3,1.88572
-1.3,1.3,2.0335
-1.2,1.3,2.19552
-1.1,1.3,2.37094
-1,1.3,2.55857
-0.9,1.3,2.75701
-0.8,1.3,2.96489
-0.7,1.3,3.1812
-0.6,1.3,3.40564
-0.5,1.3,3.63887
-0.4,1.3,3.88252
-0.3,1.3,4.13861
-0.2,1.3,4.40833
-0.1,1.3,4.69035
0,1.3,4.97878
0.1,1.3,5.26184
0.2,1.3,5.52183
0.3,1.3,5.73713
0.4,1.3,5.88611
0.5,1.3,5.95236
0.6,1.3,5.92963
0.7,1.3,5.82522
0.8,1.3,5.66059
0.9,1.3,5.46917
1,1.3,5.29205
1.1,1.3,5.17279
1.2,1.3,5.15226
1.3,1.3,5.26427
1.4,1.3,5.53174
1.5,1.3,5.96328
1.6,1.3,6.55013
1.7,1.3,7.26403
1.8,1.3,8.05689
1.9,1.3,8.86354
2,1.3,9.60809
2.1,1.3,10.2135
2.2,1.3,10.6131
2.3,1.3,10.7608
2.4,1.3,10.6396
2.5,1.3,10.2629
2.6,1.3,9.67217
2.7,1.3,8.92848
2.8,1.3,8.10138
2.9,1.3,7.25789
3,1.3,6.4534
3.1,1.3,5.72633
3.2,1.3,5.09679
3.3,1.3,4.56872
3.4,1.3,4.13412
3.5,1.3,3.778
3.6,1.3,3.48294
3.7,1.3,3.2324
3.8,1.3,3.01273
3.9,1.3,2.81394
4,1.3,2.62956
4.1,1.3,2.45602
4.2,1.3,2.29184
4.3,1.3,2.13687
4.4,1.3,1.99166
4.5,1.3,1.85695
4.6,1.3,1.73346
4.7,1.3,1.62166
4.8,1.3,1.52173
4.9,1.3,1.43354
5,1.3,1.35669
-5,1.4,1.00304
-4.9,1.4,1.00372
-4.8,1.4,1.0045
-4.7,1.4,1.00537
-4.6,1.4,1.00635
-4.5,1.4,1.00741
-4.4,1.4,1.00857
-4.3,1.4,1.00979
-4.2,1.4,1.01109
-4.1,1.4,1.01243
-4,1.4,1.01382
-3.9,1.4,1.01525
-3.8,1.4,1.01673
-3.7,1.4,1.0183
-3.6,1.4,1.01998
-3.5,1.4,1.02187
-3.4,1.4,1.02408
-3.3,1.4,1.02676
-3.2,1.4,1.03014
-3.1,1.4,1.03449
-3,1.4,1.04018
-2.9,1.4,1.04766
-2.8,1.4,1.05747
-2.7,1.4,1.07027
-2.6,1.4,1.08683
-2.5,1.4,1.10803
-2.4,1.4,1.13488
-2.3,1.4,1.16848
-2.2,1.4,1.21006
-2.1,1.4,1.26088
-2,1.4,1.32228
-1.9,1.4,1.39558
-1.8,1.4,1.48204
-1.7,1.4,1.58282
-1.6,1.4,1.69889
-1.5,1.4,1.83095
-1.4,1.4,1.97937
-1.3,1.4,2.14412
-1.2,1.4,2.32472
-1.1,1.4,2.52026
-1,1.4,2.72945
-0.9,1.4,2.95076
-0.8,1.4,3.18278
-0.7,1.4,3.4245
-0.6,1.4,3.67581
-0.5,1.4,3.93777
-0.4,1.4,4.21257
-0.3,1.4,4.50284
-0.2,1.4,4.81027
-0.1,1.4,5.1334
0,1.4,5.46537
0.1,1.4,5.79217
0.2,1.4,6.09264
0.3,1.4,6.34075
0.4,1.4,6.51022
0.5,1.4,6.5806
0.6,1.4,6.54301
0.7,1.4,6.40396
0.8,1.4,6.18581
0.9,1.4,5.92396
1,1.4,5.66162
1.1,1.4,5.44367
1.2,1.4,5.311
1.3,1.4,5.2962
1.4,1.4,5.42042
1.5,1.4,5.69106
1.6,1.4,6.10004
1.7,1.4,6.62272
1.8,1.4,7.21813
1.9,1.4,7.8315
2,1.4,8.39956
2.1,1.4,8.85835
2.2,1.4,9.15252
2.3,1.4,9.24399
2.4,1.4,9.11818
2.5,1.4,8.78598
2.6,1.4,8.28105
2.7,1.4,7.65316
2.8,1.4,6.95914
2.9,1.4,6.25372
3,1.4,5.58208
3.1,1.4,4.97548
3.2,1.4,4.45015
3.3,1.4,4.0091
3.4,1.4,3.64554
3.5,1.4,3.347
3.6,1.4,3.09903
3.7,1.4,2.88794
3.8,1.4,2.70248
3.9,1.4,2.53439
4,1.4,2.37835
4.1,1.4,2.23144
4.2,1.4,2.09246
4.3,1.4,1.9613
4.4,1.4,1.83843
4.5,1.4,1.72447
4.6,1.4,1.62002
4.7,1.4,1.52548
4.8,1.4,1.44099
4.9,1.4,1.36643
5,1.4,1.30146
-5,1.5,1.00182
-4.9,1.5,1.00223
-4.8,1.5,1.00269
-4.7,1.5,1.00322
-4.6,1.5,1.00381
-4.5,1.5,1.00447
-4.4,1.5,1.00518
-4.3,1.5,1.00594
-4.2,1.5,1.00676
-4.1,1.5,1.00764
-4,1.5,1.00857
-3.9,1.5,1.00958
-3.8,1.5,1.01069
-3.7,1.5,1.01195
-3.6,1.5,1.01342
-3.5,1.5,1.0152
-3.4,1.5,1.01741
-3.3,1.5,1.02026
-3.2,1.5,1.02396
-3.1,1.5,1.02885
-3,1.5,1.0353
-2.9,1.5,1.04381
-2.8,1.5,1.05497
-2.7,1.5,1.06948
-2.6,1.5,1.08819
-2.5,1.5,1.11204
-2.4,1.5,1.14213
-2.3,1.5,1.17969
-2.2,1.5,1.22602
-2.1,1.5,1.28254
-2,1.5,1.35071
-1.9,1.5,1.43197
-1.8,1.5,1.52774
-1.7,1.5,1.63929
-1.6,1.5,1.76769
-1.5,1.5,1.91372
-1.4,1.5,2.0778
-1.3,1.5,2.25991
-1.2,1.5,2.45952
-1.1,1.5,2.67565
-1,1.5,2.90688
-0.9,1.5,3.15161
-0.8,1.5,3.40834
-0.7,1.5,3.67614
-0.6,1.5,3.95511
-0.5,1.5,4.24675
-0.4,1.5,4.55391
-0.3,1.5,4.87995
-0.2,1.5,5.22707
-0.1,1.5,5.59377
0,1.5,5.97212
0.1,1.5,6.34574
0.2,1.5,6.68969
0.3,1.5,6.97311
0.4,1.5,7.16452
0.5,1.5,7.23878
0.6,1.5,7.18361
0.7,1.5,7.00367
0.8,1.5,6.72086
0.9,1.5,6.37059
1,1.5,5.99549
1.1,1.5,5.63827
1.2,1.5,5.33579
1.3,1.5,5.11526
1.4,1.5,4.99261
1.5,1.5,4.97241
1.6,1.5,5.0486
1.7,1.5,5.20534
1.8,1.5,5.41824
1.9,1.5,5.65619
2,1.5,5.88423
2.1,1.5,6.06751
2.2,1.5,6.17584
2.3,1.5,6.18807
2.4,1.5,6.09513
2.5,1.5,5.90105
2.6,1.5,5.62157
2.7,1.5,5.28076
2.8,1.5,4.90642
2.9,1.5,4.52543
3,1.5,4.15995
3.1,1.5,3.82522
3.2,1.5,3.52905
3.3,1.5,3.27266
3.4,1.5,3.05252
3.5,1.5,2.86241
3.6,1.5,2.69528
3.7,1.5,2.54466
3.8,1.5,2.40542
3.9,1.5,2.27408
4,1.5,2.14866
4.1,1.5,2.0284
4.2,1.5,1.91341
4.3,1.5,1.80423
4.4,1.5,1.70162
4.5,1.5,1.60632
4.6,1.5,1.51891
4.7,1.5,1.43977
4.8,1.5,1.36905
4.9,1.5,1.30664
5,1.5,1.25226
-5,1.6,1.00106
-4.9,1.6,1.0013
-4.8,1.6,1.00158
-4.7,1.6,1.00189
-4.6,1.6,1.00225
-4.5,1.6,1.00264
-4.4,1.6,1.00308
-4.3,1.6,1.00356
-4.2,1.6,1.00409
-4.1,1.6,1.00468
-4,1.6,1.00534
-3.9,1.6,1.00611
-3.8,1.6,1.00701
-3.7,1.6,1.0081
-3.6,1.6,1.00947
-3.5,1.6,1.01123
-3.4,1.6,1.01353
-3.3,1.6,1.01657
-3.2,1.6,1.02063
-3.1,1.6,1.02603
-3,1.6,1.03321
-2.9,1.6,1.04269
-2.8,1.6,1.05511
-2.7,1.6,1.07124
-2.6,1.6,1.09199
-2.5,1.6,1.11839
-2.4,1.6,1.15164
-2.3,1.6,1.19306
-2.2,1.6,1.24409
-2.1,1.6,1.30626
-2,1.6,1.38116
-1.9,1.6,1.4704
-1.8,1.6,1.5755
-1.7,1.6,1.69786
-1.6,1.6,1.83866
-1.5,1.6,1.99877
-1.4,1.6,2.17864
-1.3,1.6,2.37824
-1.2,1.6,2.59702
-1.1,1.6,2.83391
-1,1.6,3.0874
-0.9,1.6,3.35576
-0.8,1.6,3.63746
-0.7,1.6,3.93164
-0.6,1.6,4.23867
-0.5,1.6,4.56055
-0.4,1.6,4.90084
-0.3,1.6,5.26369
-0.2,1.6,5.65189
-0.1,1.6,6.06393
0,1.6,6.4908
0.1,1.6,6.91364
0.2,1.6,7.30358
0.3,1.6,7.62476
0.4,1.6,7.84034
0.5,1.6,7.92048
0.6,1.6,7.84967
0.7,1.6,7.63131
0.8,1.6,7.28776
0.9,1.6,6.85584
1,1.6,6.37943
1.1,1.6,5.9013
1.2,1.6,5.45668
1.3,1.6,5.0697
1.4,1.6,4.7529
1.5,1.6,4.50882
1.6,1.6,4.33258
1.7,1.6,4.2144
1.8,1.6,4.14154
1.9,1.6,4.09967
2,1.6,4.07406
2.1,1.6,4.05072
2.2,1.6,4.01757
2.3,1.6,3.96563
2.4,1.6,3.88984
2.5,1.6,3.78935
2.6,1.6,3.66704
2.7,1.6,3.52853
2.8,1.6,3.38078
2.9,1.6,3.23064
3,1.6,3.08373
3.1,1.6,2.94375
3.2,1.6,2.81237
3.3,1.6,2.6895
3.4,1.6,2.57389
3.5,1.6,2.4637
3.6,1.6,2.35715
3.7,1.6,2.25283
3.8,1.6,2.14996
3.9,1.6,2.04836
4,1.6,1.94838
4.1,1.6,1.85075
4.2,1.6,1.7564
4.3,1.6,1.66633
4.4,1.6,1.58143
4.5,1.6,1.50248
4.6,1.6,1.43003
4.7,1.6,1.36443
4.8,1.6,1.3058
4.9,1.6,1.25407
5,1.6,1.20901
-5,1.7,1.00061
-4.9,1.7,1.00075
-4.8,1.7,1.00091
-4.7,1.7,1.00109
-4.6,1.7,1.0013
-4.5,1.7,1.00154
-4.4,1.7,1.00182
-4.3,1.7,1.00213
-4.2,1.7,1.00249
-4.1,1.7,1.00292
-4,1.7,1.00343
-3.9,1.7,1.00405
-3.8,1.7,1.00484
-3.7,1.7,1.00587
-3.6,1.7,1.00722
-3.5,1.7,1.00902
-3.4,1.7,1.01144
-3.3,1.7,1.01471
-3.2,1.7,1.01911
-3.1,1.7,1.02501
-3,1.7,1.03287
-2.9,1.7,1.04327
-2.8,1.7,1.05689
-2.7,1.7,1.07456
-2.6,1.7,1.09727
-2.5,1.7,1.12612
-2.4,1.7,1.16243
-2.3,1.7,1.2076
-2.2,1.7,1.26321
-2.1,1.7,1.33093
-2,1.7,1.41247
-1.9,1.7,1.50956
-1.8,1.7,1.62389
-1.7,1.7,1.75696
-1.6,1.7,1.91006
-1.5,1.7,2.08412
-1.4,1.7,2.27965
-1.3,1.7,2.49662
-1.2,1.7,2.73444
-1.1,1.7,2.99194
-1,1.7,3.26752
-0.9,1.7,3.55937
-0.8,1.7,3.86591
-0.7,1.7,4.18637
-0.6,1.7,4.5214
-0.5,1.7,4.87356
-0.4,1.7,5.24716
-0.3,1.7,5.64719
-0.2,1.7,6.07709
-0.1,1.7,6.53535
0,1.7,7.01188
0.1,1.7,7.48531
0.2,1.7,7.9228
0.3,1.7,8.28342
0.4,1.7,8.52502
0.5,1.7,8.61323
0.6,1.7,8.52977
0.7,1.7,8.2776
0.8,1.7,7.8809
0.9,1.7,7.3799
1,1.7,6.82234
1.1,1.7,6.25431
1.2,1.7,5.71299
1.3,1.7,5.22302
1.4,1.7,4.79634
1.5,1.7,4.43471
1.6,1.7,4.13329
1.7,1.7,3.884
1.8,1.7,3.67798
1.9,1.7,3.50691
2,1.7,3.3635
2.1,1.7,3.24161
2.2,1.7,3.13607
2.3,1.7,3.04262
2.4,1.7,2.95786
2.5,1.7,2.8792
2.6,1.7,2.80479
2.7,1.7,2.73334
2.8,1.7,2.66395
2.9,1.7,2.59592
3,1.7,2.52856
3.1,1.7,2.46114
3.2,1.7,2.39291
3.3,1.7,2.32315
3.4,1.7,2.25127
3.5,1.7,2.17694
3.6,1.7,2.10013
3.7,1.7,2.02112
3.8,1.7,1.94052
3.9,1.7,1.85919
4,1.7,1.77811
4.1,1.7,1.69836
4.2,1.7,1.62102
4.3,1.7,1.54705
4.4,1.7,1.4773
4.5,1.7,1.41243
4.6,1.7,1.35291
4.7,1.7,1.29903
4.8,1.7,1.2509
4.9,1.7,1.20844
5,1.7,1.17145
-5,1.8,1.00034
-4.9,1.8,1.00042
-4.8,1.8,1.00051
-4.7,1.8,1.00062
-4.6,1.8,1.00075
-4.5,1.8,1.0009
-4.4,1.8,1.00108
-4.3,1.8,1.0013
-4.2,1.8,1.00157
-4.1,1.8,1.0019
-4,1.8,1.00233
-3.9,1.8,1.00289
-3.8,1.8,1.00363
-3.7,1.8,1.00464
-3.6,1.8,1.00602
-3.5,1.8,1.00789
-3.4,1.8,1.01046
-3.3,1.8,1.01396
-3.2,1.8,1.0187
-3.1,1.8,1.02508
-3,1.8,1.0336
-2.9,1.8,1.04486
-2.8,1.8,1.05961
-2.7,1.8,1.07875
-2.6,1.8,1.10331
-2.5,1.8,1.13451
-2.4,1.8,1.17374
-2.3,1.8,1.22253
-2.2,1.8,1.28257
-2.1,1.8,1.35565
-2,1.8,1.44363
-1.9,1.8,1.54837
-1.8,1.8,1.67167
-1.7,1.8,1.81516
-1.6,1.8,1.98024
-1.5,1.8,2.16791
-1.4,1.8,2.37871
-1.3,1.8,2.61262
-1.2,1.8,2.869
-1.1,1.8,3.14662
-1,1.8,3.44377
-0.9,1.8,3.75854
-0.8,1.8,4.08935
-0.7,1.8,4.4355
-0.6,1.8,4.79798
-0.5,1.8,5.17989
-0.4,1.8,5.5863
-0.3,1.8,6.0231
-0.2,1.8,6.49436
-0.1,1.8,6.99862
0,1.8,7.52472
0.1,1.8,8.04881
0.2,1.8,8.53409
0.3,1.8,8.9346
0.4,1.8,9.20297
0.5,1.8,9.30039
0.6,1.8,9.2061
0.7,1.8,8.92302
0.8,1.8,8.47776
0.9,1.8,7.91485
1,1.8,7.28711
1.1,1.8,6.6454
1.2,1.8,6.03057
1.3,1.8,5.46938
1.4,1.8,4.97453
1.5,1.8,4.54759
1.6,1.8,4.18319
1.7,1.8,3.8729
1.8,1.8,3.60803
1.9,1.8,3.38108
2,1.8,3.18616
2.1,1.8,3.01873
2.2,1.8,2.87518
2.3,1.8,2.7524
2.4,1.8,2.64749
2.5,1.8,2.55764
2.6,1.8,2.48005
2.7,1.8,2.41203
2.8,1.8,2.35101
2.9,1.8,2.29462
3,1.8,2.24078
3.1,1.8,2.18769
3.2,1.8,2.13397
3.3,1.8,2.07857
3.4,1.8,2.02088
3.5,1.8,1.96065
3.6,1.8,1.89798
3.7,1.8,1.83327
3.8,1.8,1.76715
3.9,1.8,1.70041
4,1.8,1.63395
4.1,1.8,1.56866
4.2,1.8,1.50542
4.3,1.8,1.44503
4.4,1.8,1.38814
4.5,1.8,1.33528
4.6,1.8,1.28683
4.7,1.8,1.24299
4.8,1.8,1.20384
4.9,1.8,1.16932
5,1.8,1.13926
-5,1.9,1.00019
-4.9,1.9,1.00023
-4.8,1.9,1.00029
-4.7,1.9,1.00036
-4.6,1.9,1.00044
-4.5,1.9,1.00054
-4.4,1.9,1.00067
-4.3,1.9,1.00084
-4.2,1.9,1.00105
-4.1,1.9,1.00134
-4,1.9,1.00173
-3.9,1.9,1.00226
-3.8,1.9,1.003
-3.7,1.9,1.00402
-3.6,1.9,1.00545
-3.5,1.9,1.00742
-3.4,1.9,1.01014
-3.3,1.9,1.01387
-3.2,1.9,1.01894
-3.1,1.9,1.02577
-3,1.9,1.0349
-2.9,1.9,1.04697
-2.8,1.9,1.06278
-2.7,1.9,1.08329
-2.6,1.9,1.1096
-2.5,1.9,1.14302
-2.4,1.9,1.18502
-2.3,1.9,1.23724
-2.2,1.9,1.30149
-2.1,1.9,1.37967
-2,1.9,1.47378
-1.9,1.9,1.58581
-1.8,1.9,1.71767
-1.7,1.9,1.87113
-1.6,1.9,2.04765
-1.5,1.9,2.24832
-1.4,1.9,2.47372
-1.3,1.9,2.72383
-1.2,1.9,2.99797
-1.1,1.9,3.29483
-1,1.9,3.61261
-0.9,1.9,3.94932
-0.8,1.9,4.30335
-0.7,1.9,4.67413
-0.6,1.9,5.06294
-0.5,1.9,5.47341
-0.4,1.9,5.91142
-0.3,1.9,6.38369
-0.2,1.9,6.89494
-0.1,1.9,7.44377
0,1.9,8.01798
0.1,1.9,8.59133
0.2,1.9,9.12317
0.3,1.9,9.56269
0.4,1.9,9.85741
0.5,1.9,9.96433
0.6,1.9,9.86026
0.7,1.9,9.54821
0.8,1.9,9.05732
0.9,1.9,8.4365
1,1.9,7.74381
1.1,1.9,7.03511
1.2,1.9,6.3552
1.3,1.9,5.7333
1.4,1.9,5.18317
1.5,1.9,4.70632
1.6,1.9,4.29671
1.7,1.9,3.94508
1.8,1.9,3.64201
1.9,1.9,3.37957
2,1.9,3.15172
2.1,1.9,2.954
2.2,1.9,2.78301
2.3,1.9,2.63589
2.4,1.9,2.50993
2.5,1.9,2.4024
2.6,1.9,2.31051
2.7,1.9,2.23145
2.8,1.9,2.16249
2.9,1.9,2.10104
3,1.9,2.04479
3.1,1.9,1.99175
3.2,1.9,1.94029
3.3,1.9,1.88919
3.4,1.9,1.83762
3.5,1.9,1.78511
3.6,1.9,1.73153
3.7,1.9,1.67704
3.8,1.9,1.62198
3.9,1.9,1.56689
4,1.9,1.51238
4.1,1.9,1.4591
4.2,1.9,1.40768
4.3,1.9,1.35871
4.4,1.9,1.31268
4.5,1.9,1.26998
4.6,1.9,1.23088
4.7,1.9,1.19554
4.8,1.9,1.164
4.9,1.9,1.1362
5,1.9,1.11201
-5,2,1.0001
-4.9,2,1.00013
-4.8,2,1.00017
-4.7,2,1.00021
-4.6,2,1.00027
-4.5,2,1.00035
-4.4,2,1.00045
-4.3,2,1.00058
-4.2,2,1.00078
-4.1,2,1.00104
-4,2,1.00142
-3.9,2,1.00195
-3.8,2,1.0027
-3.7,2,1.00376
-3.6,2,1.00524
-3.5,2,1.00732
-3.4,2,1.01019
-3.3,2,1.01414
-3.2,2,1.01951
-3.1,2,1.02677
-3,2,1.03646
-2.9,2,1.04928
-2.8,2,1.06607
-2.7,2,1.08784
-2.6,2,1.11577
-2.5,2,1.15124
-2.4,2,1.19581
-2.3,2,1.25122
-2.2,2,1.31938
-2.1,2,1.40232
-2,2,1.50215
-1.9,2,1.62098
-1.8,2,1.76084
-1.7,2,1.92359
-1.6,2,2.11081
-1.5,2,2.32363
-1.4,2,2.56267
-1.3,2,2.82791
-1.2,2,3.11865
-1.1,2,3.43349
-1,2,3.77055
-0.9,2,4.12777
-0.8,2,4.50352
-0.7,2,4.89732
-0.6,2,5.31076
-0.5,2,5.74799
-0.4,2,6.21559
-0.3,2,6.7211
-0.2,2,7.26988
-0.1,2,7.86053
0,2,8.47994
0.1,2,9.09959
0.2,2,9.67524
0.3,2,10.1515
0.4,2,10.4712
0.5,2,10.5872
0.6,2,10.4743
0.7,2,10.1355
0.8,2,9.60228
0.9,2,8.92777
1,2,8.17497
1.1,2,7.40451
1.2,2,6.66494
1.3,2,5.98786
1.4,2,5.38805
1.5,2,4.86699
1.6,2,4.418
1.7,2,4.03092
1.8,2,3.69556
1.9,2,3.40337
2,2,3.14795
2.1,2,2.92472
2.2,2,2.73028
2.3,2,2.56183
2.4,2,2.41679
2.5,2,2.29255
2.6,2,2.18639
2.7,2,2.09558
2.8,2,2.01739
2.9,2,1.94922
3,2,1.88869
3.1,2,1.83372
3.2,2,1.78254
3.3,2,1.73377
3.4,2,1.68635
3.5,2,1.63961
3.6,2,1.59316
3.7,2,1.54689
3.8,2,1.50088
3.9,2,1.4554
4,2,1.41081
4.1,2,1.36752
4.2,2,1.32596
4.3,2,1.28653
4.4,2,1.24957
4.5,2,1.21535
4.6,2,1.18408
4.7,2,1.15584
4.8,2,1.13066
4.9,2,1.10849
5,2,1.08921
-5,2.1,1.00006
-4.9,2.1,1.00008
-4.8,2.1,1.0001
-4.7,2.1,1.00013
-4.6,2.1,1.00018
-4.5,2.1,1.00024
-4.4,2.1,1.00033
-4.3,2.1,1.00046
-4.2,2.1,1.00064
-4.1,2.1,1.0009
-4,2.1,1.00127
-3.9,2.1,1.00181
-3.8,2.1,1.00258
-3.7,2.1,1.00368
-3.6,2.1,1.00523
-3.5,2.1,1.0074
-3.4,2.1,1.01042
-3.3,2.1,1.01457
-3.2,2.1,1.02022
